Køn,Alder,Dødsårsag,År,Antal
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2002,2
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2003,2
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2004,0
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2005,0
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2006,3
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2007,1
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2008,1
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2009,2
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2010,0
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2011,2
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2012,0
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2013,1
Mænd,40-44 år,"Anden sygdomme i urinveje, kønsorganer og brystkasse",2014,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1982,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1983,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1984,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1985,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1986,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1987,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1988,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1989,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1990,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1991,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1992,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1993,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1994,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1995,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1996,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1997,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1998,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",1999,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2000,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2001,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2002,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2003,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2004,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2005,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2006,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2007,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2008,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2009,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2010,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2011,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2012,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2013,0
Mænd,40-44 år,"Svangerskabs- og fødselskomplikationer, moder",2014,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1982,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1983,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1984,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1985,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1986,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1987,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1988,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1989,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1990,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1991,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1992,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1993,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1994,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1995,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1996,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1997,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1998,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",1999,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2000,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2001,3
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2002,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2003,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2004,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2005,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2006,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2007,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2008,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2009,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2010,4
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2011,2
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2012,0
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2013,1
Mænd,40-44 år,"Sygdomme i hud, knogle, bevægsystem og bindevæv",2014,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1982,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1983,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1984,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1985,2
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1986,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1987,3
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1988,2
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1989,3
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1990,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1991,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1992,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1993,3
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1994,3
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1995,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1996,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1997,2
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1998,3
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",1999,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2000,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2001,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2002,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2003,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2004,2
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2005,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2006,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2007,2
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2008,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2009,3
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2010,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2011,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2012,0
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2013,1
Mænd,40-44 år,"Medfødte misdannelser, hjerte/kredsløb",2014,2
Mænd,40-44 år,Andre medfødte misdannelser,1982,0
Mænd,40-44 år,Andre medfødte misdannelser,1983,0
Mænd,40-44 år,Andre medfødte misdannelser,1984,0
Mænd,40-44 år,Andre medfødte misdannelser,1985,1
Mænd,40-44 år,Andre medfødte misdannelser,1986,0
Mænd,40-44 år,Andre medfødte misdannelser,1987,1
Mænd,40-44 år,Andre medfødte misdannelser,1988,2
Mænd,40-44 år,Andre medfødte misdannelser,1989,3
Mænd,40-44 år,Andre medfødte misdannelser,1990,4
Mænd,40-44 år,Andre medfødte misdannelser,1991,3
Mænd,40-44 år,Andre medfødte misdannelser,1992,2
Mænd,40-44 år,Andre medfødte misdannelser,1993,2
Mænd,40-44 år,Andre medfødte misdannelser,1994,2
Mænd,40-44 år,Andre medfødte misdannelser,1995,1
Mænd,40-44 år,Andre medfødte misdannelser,1996,1
Mænd,40-44 år,Andre medfødte misdannelser,1997,1
Mænd,40-44 år,Andre medfødte misdannelser,1998,4
Mænd,40-44 år,Andre medfødte misdannelser,1999,4
Mænd,40-44 år,Andre medfødte misdannelser,2000,1
Mænd,40-44 år,Andre medfødte misdannelser,2001,2
Mænd,40-44 år,Andre medfødte misdannelser,2002,0
Mænd,40-44 år,Andre medfødte misdannelser,2003,1
Mænd,40-44 år,Andre medfødte misdannelser,2004,1
Mænd,40-44 år,Andre medfødte misdannelser,2005,2
Mænd,40-44 år,Andre medfødte misdannelser,2006,2
Mænd,40-44 år,Andre medfødte misdannelser,2007,3
Mænd,40-44 år,Andre medfødte misdannelser,2008,1
Mænd,40-44 år,Andre medfødte misdannelser,2009,0
Mænd,40-44 år,Andre medfødte misdannelser,2010,0
Mænd,40-44 år,Andre medfødte misdannelser,2011,0
Mænd,40-44 år,Andre medfødte misdannelser,2012,2
Mænd,40-44 år,Andre medfødte misdannelser,2013,1
Mænd,40-44 år,Andre medfødte misdannelser,2014,0
Mænd,40-44 år,Sygdomme hos nyfødte,1982,0
Mænd,40-44 år,Sygdomme hos nyfødte,1983,0
Mænd,40-44 år,Sygdomme hos nyfødte,1984,0
Mænd,40-44 år,Sygdomme hos nyfødte,1985,0
Mænd,40-44 år,Sygdomme hos nyfødte,1986,0
Mænd,40-44 år,Sygdomme hos nyfødte,1987,0
Mænd,40-44 år,Sygdomme hos nyfødte,1988,0
Mænd,40-44 år,Sygdomme hos nyfødte,1989,0
Mænd,40-44 år,Sygdomme hos nyfødte,1990,0
Mænd,40-44 år,Sygdomme hos nyfødte,1991,0
Mænd,40-44 år,Sygdomme hos nyfødte,1992,0
Mænd,40-44 år,Sygdomme hos nyfødte,1993,0
Mænd,40-44 år,Sygdomme hos nyfødte,1994,0
Mænd,40-44 år,Sygdomme hos nyfødte,1995,0
Mænd,40-44 år,Sygdomme hos nyfødte,1996,0
Mænd,40-44 år,Sygdomme hos nyfødte,1997,0
Mænd,40-44 år,Sygdomme hos nyfødte,1998,0
Mænd,40-44 år,Sygdomme hos nyfødte,1999,0
Mænd,40-44 år,Sygdomme hos nyfødte,2000,0
Mænd,40-44 år,Sygdomme hos nyfødte,2001,0
Mænd,40-44 år,Sygdomme hos nyfødte,2002,0
Mænd,40-44 år,Sygdomme hos nyfødte,2003,0
Mænd,40-44 år,Sygdomme hos nyfødte,2004,0
Mænd,40-44 år,Sygdomme hos nyfødte,2005,0
Mænd,40-44 år,Sygdomme hos nyfødte,2006,1
Mænd,40-44 år,Sygdomme hos nyfødte,2007,0
Mænd,40-44 år,Sygdomme hos nyfødte,2008,0
Mænd,40-44 år,Sygdomme hos nyfødte,2009,0
Mænd,40-44 år,Sygdomme hos nyfødte,2010,0
Mænd,40-44 år,Sygdomme hos nyfødte,2011,0
Mænd,40-44 år,Sygdomme hos nyfødte,2012,0
Mænd,40-44 år,Sygdomme hos nyfødte,2013,0
Mænd,40-44 år,Sygdomme hos nyfødte,2014,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1982,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1983,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1984,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1985,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1986,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1987,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1988,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1989,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1990,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1991,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1992,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1993,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1994,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1995,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1996,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1997,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1998,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,1999,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2000,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2001,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2002,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2003,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2004,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2005,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2006,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2007,1
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2008,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2009,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2010,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2011,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2012,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2013,0
Mænd,40-44 år,Senilitet uden oplysning om sindssygdom,2014,0
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1982,19
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1983,23
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1984,22
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1985,20
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1986,23
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1987,27
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1988,25
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1989,40
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1990,43
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1991,26
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1992,55
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1993,41
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1994,52
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1995,56
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1996,85
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1997,54
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1998,63
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,1999,17
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2000,18
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2001,17
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2002,31
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2003,20
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2004,14
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2005,7
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2006,16
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2007,18
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2008,12
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2009,32
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2010,22
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2011,19
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2012,19
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2013,25
Mænd,40-44 år,Symptomer og mangelfuldt definerede tilstande,2014,27
Mænd,40-44 år,Motorkøretøjsulykker,1982,18
Mænd,40-44 år,Motorkøretøjsulykker,1983,24
Mænd,40-44 år,Motorkøretøjsulykker,1984,17
Mænd,40-44 år,Motorkøretøjsulykker,1985,27
Mænd,40-44 år,Motorkøretøjsulykker,1986,31
Mænd,40-44 år,Motorkøretøjsulykker,1987,19
Mænd,40-44 år,Motorkøretøjsulykker,1988,29
Mænd,40-44 år,Motorkøretøjsulykker,1989,23
Mænd,40-44 år,Motorkøretøjsulykker,1990,15
Mænd,40-44 år,Motorkøretøjsulykker,1991,22
Mænd,40-44 år,Motorkøretøjsulykker,1992,21
Mænd,40-44 år,Motorkøretøjsulykker,1993,23
Mænd,40-44 år,Motorkøretøjsulykker,1994,18
Mænd,40-44 år,Motorkøretøjsulykker,1995,24
Mænd,40-44 år,Motorkøretøjsulykker,1996,17
Mænd,40-44 år,Motorkøretøjsulykker,1997,24
Mænd,40-44 år,Motorkøretøjsulykker,1998,20
Mænd,40-44 år,Motorkøretøjsulykker,1999,20
Mænd,40-44 år,Motorkøretøjsulykker,2000,18
Mænd,40-44 år,Motorkøretøjsulykker,2001,14
Mænd,40-44 år,Motorkøretøjsulykker,2002,17
Mænd,40-44 år,Motorkøretøjsulykker,2003,32
Mænd,40-44 år,Motorkøretøjsulykker,2004,19
Mænd,40-44 år,Motorkøretøjsulykker,2005,14
Mænd,40-44 år,Motorkøretøjsulykker,2006,15
Mænd,40-44 år,Motorkøretøjsulykker,2007,26
Mænd,40-44 år,Motorkøretøjsulykker,2008,17
Mænd,40-44 år,Motorkøretøjsulykker,2009,20
Mænd,40-44 år,Motorkøretøjsulykker,2010,7
Mænd,40-44 år,Motorkøretøjsulykker,2011,6
Mænd,40-44 år,Motorkøretøjsulykker,2012,5
Mænd,40-44 år,Motorkøretøjsulykker,2013,8
Mænd,40-44 år,Motorkøretøjsulykker,2014,9
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1982,22
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1983,35
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1984,38
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1985,30
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1986,35
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1987,51
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1988,52
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1989,49
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1990,39
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1991,47
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1992,47
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1993,44
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1994,54
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1995,53
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1996,46
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1997,44
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1998,40
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",1999,35
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2000,40
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2001,41
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2002,55
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2003,51
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2004,31
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2005,37
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2006,47
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2007,38
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2008,42
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2009,27
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2010,29
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2011,28
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2012,40
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2013,34
Mænd,40-44 år,"Andre ulykker, ej motorkøretøj",2014,31
Mænd,40-44 år,Selvmord,1982,74
Mænd,40-44 år,Selvmord,1983,91
Mænd,40-44 år,Selvmord,1984,102
Mænd,40-44 år,Selvmord,1985,89
Mænd,40-44 år,Selvmord,1986,99
Mænd,40-44 år,Selvmord,1987,128
Mænd,40-44 år,Selvmord,1988,89
Mænd,40-44 år,Selvmord,1989,91
Mænd,40-44 år,Selvmord,1990,102
Mænd,40-44 år,Selvmord,1991,85
Mænd,40-44 år,Selvmord,1992,75
Mænd,40-44 år,Selvmord,1993,58
Mænd,40-44 år,Selvmord,1994,76
Mænd,40-44 år,Selvmord,1995,57
Mænd,40-44 år,Selvmord,1996,57
Mænd,40-44 år,Selvmord,1997,50
Mænd,40-44 år,Selvmord,1998,57
Mænd,40-44 år,Selvmord,1999,56
Mænd,40-44 år,Selvmord,2000,55
Mænd,40-44 år,Selvmord,2001,56
Mænd,40-44 år,Selvmord,2002,48
Mænd,40-44 år,Selvmord,2003,53
Mænd,40-44 år,Selvmord,2004,48
Mænd,40-44 år,Selvmord,2005,42
Mænd,40-44 år,Selvmord,2006,41
Mænd,40-44 år,Selvmord,2007,41
Mænd,40-44 år,Selvmord,2008,34
Mænd,40-44 år,Selvmord,2009,58
Mænd,40-44 år,Selvmord,2010,35
Mænd,40-44 år,Selvmord,2011,59
Mænd,40-44 år,Selvmord,2012,48
Mænd,40-44 år,Selvmord,2013,43
Mænd,40-44 år,Selvmord,2014,48
Mænd,40-44 år,Andre ydre årsager,1982,10
Mænd,40-44 år,Andre ydre årsager,1983,16
Mænd,40-44 år,Andre ydre årsager,1984,13
Mænd,40-44 år,Andre ydre årsager,1985,17
Mænd,40-44 år,Andre ydre årsager,1986,16
Mænd,40-44 år,Andre ydre årsager,1987,20
Mænd,40-44 år,Andre ydre årsager,1988,13
Mænd,40-44 år,Andre ydre årsager,1989,19
Mænd,40-44 år,Andre ydre årsager,1990,21
Mænd,40-44 år,Andre ydre årsager,1991,20
Mænd,40-44 år,Andre ydre årsager,1992,23
Mænd,40-44 år,Andre ydre årsager,1993,19
Mænd,40-44 år,Andre ydre årsager,1994,36
Mænd,40-44 år,Andre ydre årsager,1995,23
Mænd,40-44 år,Andre ydre årsager,1996,25
Mænd,40-44 år,Andre ydre årsager,1997,29
Mænd,40-44 år,Andre ydre årsager,1998,24
Mænd,40-44 år,Andre ydre årsager,1999,18
Mænd,40-44 år,Andre ydre årsager,2000,27
Mænd,40-44 år,Andre ydre årsager,2001,20
Mænd,40-44 år,Andre ydre årsager,2002,17
Mænd,40-44 år,Andre ydre årsager,2003,11
Mænd,40-44 år,Andre ydre årsager,2004,7
Mænd,40-44 år,Andre ydre årsager,2005,17
Mænd,40-44 år,Andre ydre årsager,2006,25
Mænd,40-44 år,Andre ydre årsager,2007,19
Mænd,40-44 år,Andre ydre årsager,2008,11
Mænd,40-44 år,Andre ydre årsager,2009,11
